timestamp,ae_energy,ae_count,vibration_rms,temperature,current,pressure
2026-05-19 16:30:55,4.9088,97.8702,0.8345,39.1956,11.7482,2.9794
2026-05-19 16:35:55,4.6716,84.9666,0.9041,37.0761,12.0163,2.9193
2026-05-19 16:40:55,4.514,88.1421,0.9688,36.095,11.7975,2.9437
2026-05-19 16:45:55,4.3866,100.3574,0.8468,40.4262,11.8534,3.0257
2026-05-19 16:50:55,4.3332,85.6022,0.9658,40.0104,11.5683,2.9176
2026-05-19 16:55:55,4.5966,95.0266,0.8592,36.0029,11.8785,2.8768
2026-05-19 17:00:55,3.9957,73.006,0.9488,39.6543,11.7662,3.0333
2026-05-19 17:05:55,4.6593,99.6978,0.8164,39.4585,11.5575,2.9362
2026-05-19 17:10:55,4.4378,93.7597,0.9027,40.2481,11.9055,3.0793
2026-05-19 17:15:55,4.4212,84.3539,0.9148,38.5373,12.0223,2.933
2026-05-19 17:20:55,4.3586,87.1721,0.9431,39.3107,11.7037,3.0499
2026-05-19 17:25:55,4.286,90.2134,0.9391,37.5424,11.872,2.8867
2026-05-19 17:30:55,4.7057,84.2241,0.9416,40.827,11.9292,2.9651
2026-05-19 17:35:55,4.4422,86.5415,0.9883,38.6606,11.6444,2.9899
2026-05-19 17:40:55,4.301,84.2996,0.8134,38.9205,11.7876,2.9646
2026-05-19 17:45:55,4.7378,93.1614,0.8885,39.2622,11.8765,3.0264
2026-05-19 17:50:55,4.5316,87.1852,0.8404,37.7658,11.8999,2.9847
2026-05-19 17:55:55,4.6443,89.228,0.9844,38.9191,11.9433,2.9477
2026-05-19 18:00:55,4.3479,93.5552,0.9246,39.9284,11.8122,2.9477
2026-05-19 18:05:55,5.0971,97.1055,0.9434,39.6342,11.9511,2.9811
2026-05-19 18:10:55,4.5066,88.1786,0.8951,35.6955,11.8316,2.9207
2026-05-19 18:15:55,4.8982,90.1161,0.8287,39.4401,11.6431,2.9784
2026-05-19 18:20:55,4.5727,95.747,0.8525,39.5408,11.5952,2.9921
2026-05-19 18:25:55,4.6297,92.9748,0.9001,39.9977,12.0407,2.9329
2026-05-19 18:30:55,4.5347,83.4832,0.8479,39.6174,11.9656,2.9346
2026-05-19 18:35:55,4.441,87.5587,0.8679,39.854,11.5754,3.0269
2026-05-19 18:40:55,4.3336,94.3314,0.8238,40.3026,11.9008,2.9731
2026-05-19 18:45:55,4.2514,91.4973,0.829,39.1967,11.9544,2.9978
2026-05-19 18:50:55,4.5038,84.1512,0.9387,39.5233,11.452,2.997
2026-05-19 18:55:55,4.4939,97.2147,0.8343,35.688,11.8419,2.9675
2026-05-19 19:00:55,4.0773,84.129,1.0653,39.1333,11.9096,2.911
2026-05-19 19:05:55,3.9774,88.9785,0.8841,39.0201,11.7828,2.9659
2026-05-19 19:10:55,4.4625,82.416,0.9292,37.1608,11.4924,2.9944
2026-05-19 19:15:55,4.6268,89.6556,0.8163,38.6505,11.7606,2.8542
2026-05-19 19:20:55,4.3152,93.914,0.9856,38.9967,11.9135,2.8352
2026-05-19 19:25:55,4.6649,85.1763,0.9184,39.2027,11.9981,2.8975
2026-05-19 19:30:55,4.6569,88.323,0.8905,39.2794,11.6731,2.9492
2026-05-19 19:35:55,4.4843,91.4474,0.9051,40.4576,11.9385,2.887
2026-05-19 19:40:55,4.7172,82.882,0.9353,40.2437,11.5133,2.9556
2026-05-19 19:45:55,4.3829,85.4474,0.9811,38.7156,11.679,2.9545
2026-05-19 19:50:55,4.6714,89.1501,0.97,40.1372,11.4733,2.9182
2026-05-19 19:55:55,4.3595,92.8762,0.7425,42.5588,11.8797,2.9589
2026-05-19 20:00:55,4.7954,104.0619,0.9522,40.6386,11.8196,2.9415
2026-05-19 20:05:55,4.3811,85.0433,0.8588,37.8793,11.7886,2.8489
2026-05-19 20:10:55,4.5477,89.782,0.9088,38.8734,12.2615,3.0316
2026-05-19 20:15:55,4.1889,91.3972,0.8635,38.2826,11.599,2.9759
2026-05-19 20:20:55,4.3297,95.807,0.9596,41.1487,11.6721,2.9785
2026-05-19 20:25:55,4.6581,87.1549,0.8537,41.4314,11.8341,2.9882
2026-05-19 20:30:55,4.2945,82.6843,0.8658,39.3512,11.6404,2.9494
2026-05-19 20:35:55,4.0779,83.2797,0.9403,40.2245,11.7412,2.8889
2026-05-19 20:40:55,4.2431,87.7604,0.9387,40.6139,11.7255,2.8808
2026-05-19 20:45:55,4.567,85.0588,0.8689,41.0903,11.9241,2.9595
2026-05-19 20:50:55,4.182,91.2684,0.9638,39.0492,12.0027,3.0276
2026-05-19 20:55:55,4.9159,91.8315,0.9352,41.197,11.8671,2.9199
2026-05-19 21:00:55,4.3879,91.4313,0.8226,39.3281,11.9645,2.8185
2026-05-19 21:05:55,4.8836,96.7342,0.8724,40.1521,11.8005,3.0238
2026-05-19 21:10:55,4.7457,81.5996,0.9352,39.2532,11.8124,2.9063
2026-05-19 21:15:55,4.937,96.2404,0.8556,37.8985,11.7421,2.9761
2026-05-19 21:20:55,4.5601,97.5188,0.9474,40.6635,11.849,2.8666
2026-05-19 21:25:55,4.4511,96.3605,0.8969,40.1037,11.7522,2.8882
2026-05-19 21:30:55,4.4692,91.8543,0.8607,39.2171,11.6591,3.0172
2026-05-19 21:35:55,4.4264,98.7165,0.9917,39.4027,11.6487,2.8248
2026-05-19 21:40:55,4.132,81.757,0.9827,39.639,11.8584,2.8168
2026-05-19 21:45:55,4.2005,95.3225,0.9172,39.3234,11.8847,3.0481
2026-05-19 21:50:55,4.4447,90.4162,0.9116,42.3705,11.4851,2.991
2026-05-19 21:55:55,4.4713,93.4006,0.8606,39.4412,11.9067,3.1368
2026-05-19 22:00:55,4.702,84.9116,0.8746,38.9559,11.5307,2.9302
2026-05-19 22:05:55,4.6832,82.3546,0.9629,40.0853,11.6899,2.9415
2026-05-19 22:10:55,4.8996,94.4013,0.9005,39.2148,11.8115,2.9193
2026-05-19 22:15:55,3.9738,102.2531,0.9093,39.9778,11.7913,2.9059
2026-05-19 22:20:55,4.4535,80.4036,1.0366,38.0186,11.6452,2.9236
2026-05-19 22:25:55,4.822,90.0871,0.8258,41.0052,11.9097,2.9823
2026-05-19 22:30:55,4.6789,104.3662,1.0311,38.6759,12.0436,2.973
2026-05-19 22:35:55,4.6248,79.8464,0.8898,38.5246,11.9242,3.0143
2026-05-19 22:40:55,3.9814,89.8678,0.9673,39.276,11.9094,2.9711
2026-05-19 22:45:55,4.5854,88.3721,0.827,38.1542,11.9064,2.9512
2026-05-19 22:50:55,4.4654,87.4567,0.8817,40.7563,11.7497,2.8695
2026-05-19 22:55:55,4.6859,88.7707,0.9019,41.4291,11.7969,2.9674
2026-05-19 23:00:55,4.2053,88.682,0.9366,37.6336,11.8301,2.956
2026-05-19 23:05:55,4.5103,96.223,0.9201,41.2737,11.651,2.9582
2026-05-19 23:10:55,4.5211,83.5845,0.9574,42.2896,11.7974,2.9803
2026-05-19 23:15:55,4.5211,85.7185,0.7908,38.6531,11.5912,3.0522
2026-05-19 23:20:55,4.4712,87.9245,0.9533,38.1539,11.685,2.9541
2026-05-19 23:25:55,4.7572,93.0101,0.9149,39.5937,11.86,2.9621
2026-05-19 23:30:55,4.2425,90.2765,0.8356,39.5973,11.7279,3.1024
2026-05-19 23:35:55,4.49,81.5746,0.8919,40.1232,12.051,2.9146
2026-05-19 23:40:55,4.1044,94.901,0.8172,38.9766,11.7614,2.9458
2026-05-19 23:45:55,4.6723,85.8982,0.8836,39.4829,11.8224,2.9559
2026-05-19 23:50:55,4.609,95.063,0.9236,40.0443,11.5627,2.953
2026-05-19 23:55:55,4.6199,94.3736,0.8585,38.7092,11.7139,2.9822
2026-05-20 00:00:55,4.7585,87.5552,0.9545,39.6482,11.7814,2.9373
2026-05-20 00:05:55,4.6867,91.9535,1.0365,38.4773,11.8777,2.9182
2026-05-20 00:10:55,4.2827,89.9348,0.9082,43.0018,11.7724,2.8822
2026-05-20 00:15:55,4.5683,77.5522,0.8945,39.5192,11.9192,3.0084
2026-05-20 00:20:55,4.3741,89.0963,0.854,38.1463,11.8465,2.8736
2026-05-20 00:25:55,4.3963,84.029,0.933,41.6617,11.6048,2.8388
2026-05-20 00:30:55,4.4688,90.0942,0.9131,38.9644,11.7699,2.9721
2026-05-20 00:35:55,4.7601,78.2697,0.8779,74.75659999999999,13.6623,3.0539
2026-05-20 00:40:55,4.3411,89.7522,0.9334,73.79050000000001,13.523,2.9243
2026-05-20 00:45:55,4.7574,87.9786,0.8492,75.6108,13.7504,2.9194
2026-05-20 00:50:55,4.5374,94.6245,1.0429,75.4927,13.974,2.9196
2026-05-20 00:55:55,4.2435,90.374,0.9064,73.20580000000001,13.7737,2.974
2026-05-20 01:00:55,4.5901,93.0257,0.9175,73.8916,13.7229,2.8781
2026-05-20 01:05:55,4.9462,90.0807,0.8865,38.3854,12.2403,2.8856
2026-05-20 01:10:55,4.3928,92.495,0.936,40.6495,12.0711,2.9804
2026-05-20 01:15:55,4.236,88.4583,0.9185,41.9819,11.5903,3.0222
2026-05-20 01:20:55,4.545,95.027,0.8939,38.4891,11.9126,2.9893
2026-05-20 01:25:55,4.743,89.9202,0.864,37.6295,11.9229,2.9754
2026-05-20 01:30:55,4.2586,86.7686,0.872,37.7204,11.6773,2.882
2026-05-20 01:35:55,4.3969,85.5678,0.8024,41.9271,11.9879,2.9033
2026-05-20 01:40:55,4.5681,92.5048,0.9715,38.5177,11.9638,2.9171
2026-05-20 01:45:55,4.166,94.3448,0.9774,42.6055,11.62,2.9919
2026-05-20 01:50:55,4.3975,94.7002,0.8118,37.9847,11.6836,2.9547
2026-05-20 01:55:55,4.3397,93.9543,0.9616,40.2195,12.0428,2.9749
2026-05-20 02:00:55,4.1958,98.1803,0.8637,40.5925,12.0361,2.9774
2026-05-20 02:05:55,4.126,84.4907,0.9794,39.2971,11.8119,2.9955
2026-05-20 02:10:55,4.6741,91.6728,0.8875,39.1248,11.9287,2.9832
2026-05-20 02:15:55,4.4357,96.4927,0.8923,38.478,11.6862,2.8913
2026-05-20 02:20:55,4.4319,97.4023,0.8517,39.7262,11.7015,2.9344
2026-05-20 02:25:55,4.1225,88.6768,0.8884,40.1483,11.8335,2.8781
2026-05-20 02:30:55,4.771,91.2618,0.9119,39.489,11.7223,2.9631
2026-05-20 02:35:55,4.6189,79.5186,0.8677,39.1941,11.8384,3.0216
2026-05-20 02:40:55,4.3071,87.0122,0.8692,38.5382,11.7479,2.9962
2026-05-20 02:45:55,4.2365,92.5669,0.7979,38.8264,11.7506,3.0505
2026-05-20 02:50:55,4.4313,76.7925,0.7801,39.5408,11.8921,2.9725
2026-05-20 02:55:55,4.5419,96.9736,0.8676,40.5739,11.5552,2.8957
2026-05-20 03:00:55,4.0482,88.3509,0.8972,39.6369,11.8093,2.8943
2026-05-20 03:05:55,4.4524,81.0153,0.9818,39.1356,11.7267,3.0453
2026-05-20 03:10:55,4.1894,83.2465,0.8342,39.4186,11.8647,2.9944
2026-05-20 03:15:55,5.143,76.5034,0.9365,38.8314,11.712,2.9128
2026-05-20 03:20:55,4.2728,100.1071,0.9505,39.5278,12.0027,2.8592
2026-05-20 03:25:55,4.1673,76.9322,0.858,39.694,11.8154,2.959
2026-05-20 03:30:55,4.1472,94.8189,0.9144,40.3797,11.5161,2.9687
2026-05-20 03:35:55,4.2031,87.6161,0.9321,39.6093,11.6723,2.9504
2026-05-20 03:40:55,4.1171,96.9016,0.8877,40.8423,11.721,2.9186
2026-05-20 03:45:55,4.309,95.257,0.8574,40.2735,11.7426,2.8314
2026-05-20 03:50:55,4.3574,82.9254,0.902,38.0715,11.9389,2.9445
2026-05-20 03:55:55,4.4556,93.9354,0.9578,39.4759,11.6843,2.8436
2026-05-20 04:00:55,4.3285,86.2967,0.9064,39.0858,11.9032,2.9132
2026-05-20 04:05:55,4.4857,97.1039,0.9205,39.428,11.7097,2.912
2026-05-20 04:10:55,4.2873,86.754,0.9453,39.2337,11.5975,3.0561
2026-05-20 04:15:55,4.58,81.5583,0.8735,39.6331,12.0557,2.8835
2026-05-20 04:20:55,4.744,98.3969,0.8623,39.167,11.6446,2.9378
2026-05-20 04:25:55,4.4909,93.9579,0.9654,38.6023,11.5049,2.9487
2026-05-20 04:30:55,4.5734,91.4965,0.8804,39.6497,12.0273,2.9729
2026-05-20 04:35:55,4.4067,86.9988,0.8898,41.4641,11.7725,2.9488
2026-05-20 04:40:55,4.3794,96.5939,1.0176,40.0407,11.8124,2.9522
2026-05-20 04:45:55,3.9039,94.4709,0.908,40.014,11.6933,2.9269
2026-05-20 04:50:55,4.3972,96.1297,0.8773,41.9992,11.8646,2.8735
2026-05-20 04:55:55,4.4679,86.0899,0.7683,41.4194,11.9055,2.982
2026-05-20 05:00:55,4.5414,81.7079,0.871,40.5101,11.6423,2.7981
2026-05-20 05:05:55,4.4432,89.1495,0.9081,40.3742,11.8956,2.9655
2026-05-20 05:10:55,4.7989,80.8862,0.9303,40.2518,11.6141,2.8598
2026-05-20 05:15:55,4.3135,86.0308,0.9452,38.7626,11.6715,2.9133
2026-05-20 05:20:55,4.7797,90.0783,0.8892,39.368,11.9938,2.905
2026-05-20 05:25:55,4.8289,91.263,0.8904,42.5011,11.6417,2.9288
2026-05-20 05:30:55,4.1919,95.7148,1.0014,41.5039,11.9836,2.9381
2026-05-20 05:35:55,4.4087,79.973,1.0222,40.0628,11.7262,3.0297
2026-05-20 05:40:55,4.2568,92.4397,0.8896,40.2664,11.7905,2.8629
2026-05-20 05:45:55,4.5189,96.2932,0.8982,40.4301,11.6432,2.9484
2026-05-20 05:50:55,4.3439,94.4819,0.9019,40.3281,11.9632,2.9915
2026-05-20 05:55:55,4.5683,84.0107,0.8998,38.8603,11.7484,2.9275
2026-05-20 06:00:55,4.255,78.256,0.8599,39.7321,11.5978,2.9509
2026-05-20 06:05:55,4.9751,96.1383,0.9986,39.9694,11.9751,2.9066
2026-05-20 06:10:55,4.3389,73.5652,0.9712,41.3484,11.717,2.9348
2026-05-20 06:15:55,4.3115,92.2959,0.9675,37.4087,11.8614,2.9334
2026-05-20 06:20:55,4.5283,92.754,0.8887,39.3757,11.7679,3.0082
2026-05-20 06:25:55,4.6047,91.3235,0.8237,39.0457,11.9348,2.9523
2026-05-20 06:30:55,4.6649,100.5991,0.9623,39.6118,11.7234,2.7968
2026-05-20 06:35:55,4.4579,88.0439,0.9234,39.3153,11.7519,2.8432
2026-05-20 06:40:55,4.265,92.8599,1.003,39.383,11.8492,3.0071
2026-05-20 06:45:55,4.2973,92.2009,0.8556,40.5378,11.8227,2.9679
2026-05-20 06:50:55,4.3044,94.2422,1.0251,38.2905,11.749,2.9639
2026-05-20 06:55:55,4.6966,86.6427,0.73,41.131,11.9141,2.8454
2026-05-20 07:00:55,4.3481,99.4091,0.9869,40.6264,11.7736,2.955
2026-05-20 07:05:55,4.4673,96.7694,0.8474,38.533,11.9515,2.9473
2026-05-20 07:10:55,4.8446,85.9709,0.8967,38.3931,11.8011,2.8613
2026-05-20 07:15:55,4.3781,81.3825,0.9416,40.3599,11.5405,3.03
2026-05-20 07:20:55,5.1244,90.276,0.8615,42.8892,11.6022,2.9512
2026-05-20 07:25:55,4.5449,98.0709,0.9216,38.9016,11.6573,2.9295
2026-05-20 07:30:55,4.2483,90.287,0.8661,37.7072,11.9883,2.9201
2026-05-20 07:35:55,4.183,88.9904,0.9041,37.4042,11.8497,2.8872
2026-05-20 07:40:55,4.9278,93.1438,0.876,38.6058,11.7843,2.9868
2026-05-20 07:45:55,4.4936,88.697,0.9035,38.7754,11.7485,2.8249
2026-05-20 07:50:55,4.7434,91.7928,0.8536,41.7785,11.8131,2.8878
2026-05-20 07:55:55,4.7142,92.3883,0.9237,38.9891,11.8676,2.9343
2026-05-20 08:00:55,4.639,78.5703,0.874,41.5666,11.6849,2.9138
2026-05-20 08:05:55,4.388,82.7112,0.7675,39.2233,11.8204,2.9468
2026-05-20 08:10:55,4.4638,90.2582,0.9614,39.2715,11.7139,2.9331
2026-05-20 08:15:55,4.6448,98.4722,0.8623,39.6187,11.8508,2.8904
2026-05-20 08:20:55,4.5051,81.206,0.7939,39.9401,11.7424,2.9621
2026-05-20 08:25:55,4.4955,84.1416,0.8973,38.0203,12.0086,2.8686
2026-05-20 08:30:55,4.4511,83.7464,0.9342,39.1023,11.7222,3.0012
2026-05-20 08:35:55,4.5074,93.0999,0.8411,37.8142,11.8161,2.9309
2026-05-20 08:40:55,4.6566,89.5205,0.9123,37.5519,12.0833,2.9401
2026-05-20 08:45:55,4.6744,84.9834,0.9185,37.9366,11.8678,2.9286
2026-05-20 08:50:55,4.5073,94.1878,0.826,38.6786,11.8686,3.0759
2026-05-20 08:55:55,4.4655,93.5468,0.8936,41.8307,11.5379,2.9557
2026-05-20 09:00:55,4.0936,74.9606,0.9178,39.6674,11.7573,2.9436
2026-05-20 09:05:55,5.2746,88.4509,0.9306,38.7208,11.8443,2.9357
2026-05-20 09:10:55,4.3974,100.9134,0.9706,39.6641,11.4544,2.9283
2026-05-20 09:15:55,5.1758,88.616,0.9662,41.2303,11.8328,2.8995
2026-05-20 09:20:55,3.8912,94.105,0.8511,39.7114,11.6125,2.9341
2026-05-20 09:25:55,4.5084,91.6116,0.8331,40.9363,11.7105,2.8495
2026-05-20 09:30:55,4.4727,90.2063,0.9096,41.1346,11.7645,2.9428
2026-05-20 09:35:55,4.2242,94.9233,0.9111,38.996,11.5143,3.0367
2026-05-20 09:40:55,4.1931,86.4523,0.9215,38.0641,11.576,2.8226
2026-05-20 09:45:55,4.6802,86.7289,1.0756,38.3068,11.6618,2.9161
2026-05-20 09:50:55,4.5608,87.1788,0.9367,38.3257,11.5928,2.8421
2026-05-20 09:55:55,3.9441,86.8916,0.8819,38.7423,11.9865,3.0237
2026-05-20 10:00:55,4.4163,79.2365,0.866,38.7802,11.7014,2.9081
2026-05-20 10:05:55,4.3366,87.6808,0.8619,39.75,11.8541,2.8954
2026-05-20 10:10:55,4.8178,84.1196,0.8029,39.9569,11.6774,2.9693
2026-05-20 10:15:55,3.8991,98.3547,0.9403,37.6994,11.5782,3.0503
2026-05-20 10:20:55,4.3157,84.9949,0.764,39.0791,11.7658,2.9929
2026-05-20 10:25:55,4.1502,80.8783,0.9271,40.7081,11.5643,3.0149
2026-05-20 10:30:55,4.5094,96.5508,0.8958,36.4733,11.7772,3.0136
2026-05-20 10:35:55,4.2766,87.6722,0.8894,36.0206,12.0507,2.8959
2026-05-20 10:40:55,4.6264,89.4798,0.9755,39.9873,11.7648,2.8964
2026-05-20 10:45:55,4.6995,78.7594,0.9388,38.1811,11.9878,2.9597
2026-05-20 10:50:55,4.661,90.4919,0.7949,38.4671,11.9009,2.96
2026-05-20 10:55:55,4.7952,92.4196,0.842,38.5447,11.8154,2.8112
2026-05-20 11:00:55,4.9184,92.6505,0.9736,37.6033,11.9867,3.0839
2026-05-20 11:05:55,4.1698,94.6284,0.9001,37.6467,11.8739,3.0
2026-05-20 11:10:55,4.3497,96.9955,0.8,37.7063,11.8205,2.9515
2026-05-20 11:15:55,4.3209,94.8576,0.9319,40.5298,11.7815,2.9862
2026-05-20 11:20:55,4.3886,102.3229,0.8512,42.0264,11.8052,2.8675
2026-05-20 11:25:55,4.842,90.7554,0.9511,40.9686,11.8507,2.9145
2026-05-20 11:30:55,4.7439,90.0045,0.9412,36.9155,11.867,2.9117
2026-05-20 11:35:55,4.9133,93.7385,0.9144,40.0836,11.6502,3.0474
2026-05-20 11:40:55,4.9978,92.3575,0.9954,38.817,11.6804,2.9525
2026-05-20 11:45:55,4.6087,87.6361,0.9323,39.8677,11.6503,2.9811
2026-05-20 11:50:55,4.7159,91.0288,0.9692,38.0391,11.8702,2.8798
2026-05-20 11:55:55,4.2215,86.2144,0.8435,38.8424,11.7679,3.0002
2026-05-20 12:00:55,4.4197,80.4862,0.9684,38.4955,11.7912,2.9768
2026-05-20 12:05:55,4.5499,96.5651,0.9287,38.4664,12.1268,2.9617
2026-05-20 12:10:55,4.4632,95.7836,0.915,39.9791,12.1738,2.9335
2026-05-20 12:15:55,4.4206,90.6995,0.9643,37.6922,11.5052,2.9148
2026-05-20 12:20:55,4.0915,87.451,0.9301,38.4311,11.586,2.9542
2026-05-20 12:25:55,4.7156,79.8302,0.9492,40.4808,11.9431,3.0231
2026-05-20 12:30:55,5.0505,87.8634,0.9066,39.0003,11.8003,3.042
2026-05-20 12:35:55,4.1637,84.8337,0.9826,75.72399999999999,13.7455,3.0013
2026-05-20 12:40:55,4.5853,99.0016,0.9045,75.7308,14.1963,2.9859
2026-05-20 12:45:55,4.5123,94.3347,0.8781,77.3656,13.827,2.9336
2026-05-20 12:50:55,4.2911,96.5833,0.952,73.9032,13.8865,2.8595
2026-05-20 12:55:55,4.5462,92.7165,1.0024,73.575,13.6082,2.8963
2026-05-20 13:00:55,4.1659,98.0199,0.9929,74.8843,13.9832,2.958
2026-05-20 13:05:55,4.4762,88.0018,0.8814,37.6426,11.8396,2.9476
2026-05-20 13:10:55,4.6863,90.5611,0.8902,38.4546,11.8108,2.9943
2026-05-20 13:15:55,4.2142,90.5248,0.914,38.6383,11.7118,2.9638
2026-05-20 13:20:55,4.2166,92.0995,0.8463,40.7754,12.1507,2.8984
2026-05-20 13:25:55,4.6336,85.6395,0.9625,37.9817,11.8721,2.8976
2026-05-20 13:30:55,4.4483,83.8138,0.9493,38.4956,11.8828,2.9294
2026-05-20 13:35:55,4.4714,90.8865,0.8543,39.7524,12.0296,2.9033
2026-05-20 13:40:55,4.793,98.9886,0.851,37.7539,11.8453,2.9172
2026-05-20 13:45:55,4.9672,90.2088,0.8519,38.1234,11.9635,2.9157
2026-05-20 13:50:55,4.511,95.7348,0.8709,39.4449,11.7975,2.991
2026-05-20 13:55:55,4.6477,88.6793,0.9038,39.0539,11.5784,2.9655
2026-05-20 14:00:55,4.973,84.6977,0.8536,38.4551,11.9087,2.9769
2026-05-20 14:05:55,4.4604,84.4919,0.9055,37.6225,11.8215,3.0023
2026-05-20 14:10:55,4.1872,80.8049,0.9948,38.7659,11.9704,2.9408
2026-05-20 14:15:55,4.4595,92.6305,0.847,39.659,11.7428,2.8708
2026-05-20 14:20:55,4.5844,88.4202,0.8906,38.0478,12.0387,3.0026
2026-05-20 14:25:55,4.741,88.1673,0.7962,41.8435,11.7908,2.9051
2026-05-20 14:30:55,4.6042,97.0027,0.8986,41.0343,11.9624,2.8854
2026-05-20 14:35:55,4.3316,95.7452,0.7372,39.3207,11.5854,2.9214
2026-05-20 14:40:55,4.4253,87.8505,0.8669,38.1834,12.1438,3.062
2026-05-20 14:45:55,4.2095,99.4927,0.876,39.655,11.7905,2.9104
2026-05-20 14:50:55,4.746,90.7553,0.8714,37.9345,11.666,2.8515
2026-05-20 14:55:55,4.5031,82.82,0.8841,41.1441,11.9799,2.9481
2026-05-20 15:00:55,4.4782,101.2792,0.9312,39.1066,11.5861,2.9736
2026-05-20 15:05:55,4.7073,86.2101,0.9175,39.0637,11.7724,2.8007
2026-05-20 15:10:55,4.4446,95.8162,0.8621,39.563,11.6866,2.9716
2026-05-20 15:15:55,4.4459,84.3646,0.98,40.6147,11.7093,2.9799
2026-05-20 15:20:55,4.6344,93.8538,0.7983,40.7079,11.7145,2.9285
2026-05-20 15:25:55,5.1595,91.8112,0.8768,36.8536,12.0085,2.8693
2026-05-20 15:30:55,4.2491,88.0119,0.985,40.4279,11.7763,2.9685
2026-05-20 15:35:55,4.3499,90.8379,0.9044,40.6625,11.9451,2.9796
2026-05-20 15:40:55,4.4094,94.4509,0.8945,38.2017,11.7395,2.9551
2026-05-20 15:45:55,4.7276,88.8988,0.8274,39.5681,11.817,2.9612
2026-05-20 15:50:55,4.73,96.1135,0.8643,38.7606,11.644,2.9919
2026-05-20 15:55:55,4.8622,88.1095,0.8855,41.2601,11.8758,2.9762
2026-05-20 16:00:55,4.2023,94.0724,0.8443,38.1392,11.748,2.9149
2026-05-20 16:05:55,4.4446,81.3541,0.9575,40.8532,11.5079,3.0087
2026-05-20 16:10:55,4.2974,95.1419,0.8959,39.5345,11.7722,3.0227
2026-05-20 16:15:55,4.1901,93.647,0.9661,40.3596,12.1487,2.9183
2026-05-20 16:20:55,4.7393,89.3635,0.974,39.4908,11.7418,3.0284
2026-05-20 16:25:55,4.3771,81.5236,0.869,40.2428,12.0088,2.9567
2026-05-20 16:30:55,4.8295,81.851,0.8734,39.1537,11.7828,2.955
2026-05-20 16:35:55,4.6727,87.3312,0.9083,39.4459,11.6611,2.9432
2026-05-20 16:40:55,4.4641,89.0095,0.9019,39.5908,11.7352,3.0264
2026-05-20 16:45:55,4.2076,85.6742,1.0668,38.2544,11.5969,2.9941
2026-05-20 16:50:55,3.9807,88.5884,1.0287,37.6461,11.5027,2.86
2026-05-20 16:55:55,4.7246,96.7487,0.8692,40.3199,12.0085,3.0572
2026-05-20 17:00:55,4.4384,76.1912,0.8507,38.9878,11.7612,2.9387
2026-05-20 17:05:55,4.7797,97.6466,0.8897,40.8182,11.8536,2.9539
2026-05-20 17:10:55,4.7266,90.4335,1.0235,37.7739,11.7227,2.9424
2026-05-20 17:15:55,4.6099,97.6078,0.8985,37.7933,11.9264,2.9953
2026-05-20 17:20:55,4.0145,89.9772,0.8046,38.7024,11.6646,2.9986
2026-05-20 17:25:55,4.5292,82.2865,0.9528,37.7794,11.8495,2.9012
2026-05-20 17:30:55,4.4086,93.0256,0.9313,41.1044,11.7877,2.9684
2026-05-20 17:35:55,4.3906,91.0919,0.9264,39.382,11.5294,2.9699
2026-05-20 17:40:55,4.5911,85.919,0.8229,41.2711,11.8737,2.9363
2026-05-20 17:45:55,4.2157,85.0691,0.9782,39.6652,11.7174,2.9806
2026-05-20 17:50:55,4.2964,99.0051,0.9812,38.9401,11.7057,2.7929
2026-05-20 17:55:55,4.1296,81.9632,0.9081,39.1085,11.5982,2.9331
2026-05-20 18:00:55,4.6263,93.167,0.786,39.3461,11.5925,3.0041
2026-05-20 18:05:55,4.696,84.6118,0.854,38.9465,11.4621,2.9702
2026-05-20 18:10:55,4.4318,95.8211,0.8341,38.7571,11.574,2.8897
2026-05-20 18:15:55,4.2045,95.9758,0.8581,39.649,11.7429,2.8738
2026-05-20 18:20:55,4.4579,93.5946,0.8275,40.4709,11.6725,2.921
2026-05-20 18:25:55,4.6327,86.0194,0.9023,39.1224,11.8194,2.8072
2026-05-20 18:30:55,4.0426,93.6958,0.9622,38.4074,11.7634,2.9677
2026-05-20 18:35:55,4.6733,77.8339,0.8468,39.1009,11.9055,3.0999
2026-05-20 18:40:55,4.443,81.5581,0.9241,41.0852,11.8162,2.8956
2026-05-20 18:45:55,4.7395,93.9813,0.8384,39.9577,11.9496,3.0209
2026-05-20 18:50:55,4.4834,87.8515,0.9736,38.0478,11.8658,2.8678
2026-05-20 18:55:55,4.7663,88.4517,0.9761,40.0897,11.6165,3.0355
2026-05-20 19:00:55,4.8878,95.2937,0.8543,39.1328,11.8218,2.9078
2026-05-20 19:05:55,4.9231,90.866,0.7378,39.9072,11.7478,2.9455
2026-05-20 19:10:55,4.4078,94.8423,0.9672,39.8397,11.7491,2.9475
2026-05-20 19:15:55,4.5049,85.1854,0.9347,40.0521,12.0311,3.0253
2026-05-20 19:20:55,4.3286,94.9218,0.8429,40.3351,11.7225,2.8886
2026-05-20 19:25:55,4.57,73.9526,0.7949,39.287,11.8124,2.9278
2026-05-20 19:30:55,4.1051,85.0926,0.9235,40.1981,11.7976,3.0194
2026-05-20 19:35:55,4.5993,85.5153,0.8832,37.8166,11.7838,3.0167
2026-05-20 19:40:55,4.6713,98.4121,0.8818,41.1153,11.771,3.0383
2026-05-20 19:45:55,4.4945,94.2434,0.9885,39.2679,11.8328,3.0273
